title,console,publisher,developer,total_sale,na_sale,pal_sale,japan_sale,other_sale,release_date
IGT Slots: Lucky Larry's Lobstermania    ,PC,Masque Publishing  ,Masque Publishing  ,0.04m,0.04m,N/A,N/A,0.00m,22nd Aug 11  
Demolition Company: Gold Edition    ,PC,Unknown  ,Giants Software  ,0.04m,N/A,0.04m,N/A,N/A,04th Aug 11  
Gal Gun    ,X360,Alchemist  ,Inti Creates  ,0.04m,N/A,N/A,0.04m,N/A,27th Jan 11  
My Riding Stables: Life with Horses    ,PS4,TREVA Entertainment  ,Independent Arts Software GmbH  ,0.04m,0.03m,N/A,N/A,0.01m,13th Nov 18  
The Sims 2: Pets    ,PC,Electronic Arts  ,Maxis  ,0.04m,0.01m,0.02m,N/A,0.00m,17th Oct 06  
Jojo's Fashion Show: Design in a Dash!    ,DS,Ubisoft  ,GameLab  ,0.04m,0.04m,N/A,N/A,0.00m,27th Jan 09  
Surviving Mars    ,PS4,Maximum Games  ,Haemimont Games  ,0.04m,0.03m,N/A,N/A,0.01m,15th Mar 18  
Farming Simulator 17: Straw Harvest    ,PC,Aerosoft  ,Creative Mesh  ,0.04m,N/A,0.04m,N/A,0.00m,30th Nov 17  
Thoroughbred Breeder II Plus    ,PS,Hect  ,Hector  ,0.04m,N/A,N/A,0.04m,0.00m,17th Nov 95  
The Sims 4: Spa Day    ,PC,Electronic Arts  ,Unknown  ,0.04m,N/A,0.04m,N/A,0.00m,14th Jul 15  
TV Anime Idolm@ster: Cinderella Girls G4U! Pack Vol.9    ,PS3,Namco Bandai Games  ,Bandai Namco Games  ,0.04m,N/A,N/A,0.04m,N/A,25th Feb 16  
JASF: Jane's Advanced Strike Fighters    ,PC,Unknown  ,Trickstar Games  ,0.04m,0.02m,0.01m,N/A,0.00m,18th Oct 11  
A Ressha de Ikou DS    ,DS,ArtDink  ,ArtDink  ,0.04m,N/A,N/A,0.04m,N/A,23rd Apr 09  
Train Simulator 2016    ,PC,Dovetail Games  ,Dovetail Games  ,0.04m,N/A,0.04m,N/A,0.00m,17th Sep 15  
Darklight Conflict    ,PS,Electronic Arts  ,Rage Software  ,0.04m,0.02m,0.01m,N/A,0.00m,30th Jun 97  
Kawaii Pet to Kurasou! Wan Nyan & Mini Mini Animal    ,3DS,Nippon Columbia  ,Nippon Columbia  ,0.04m,N/A,N/A,0.04m,N/A,06th Apr 17  
UK Truck Simulator    ,PC,Excalibur Publishing  ,SCS Software  ,0.04m,N/A,0.04m,N/A,N/A,19th Feb 10  
GoPets: Vacation Island    ,DS,Konami  ,1st Playable Productions  ,0.04m,0.03m,N/A,N/A,0.00m,18th Mar 08  
The Movies    ,PC,Lionhead Studios  ,Lionhead Studios  ,0.04m,0.01m,0.03m,N/A,0.00m,08th Nov 05  
Ebikore Photo Kano Kiss    ,PSV,Kadokawa Games  ,Dingo Inc.  ,0.04m,N/A,N/A,0.04m,N/A,05th Feb 15  
Jane's Hotel    ,DS,Zoo Games  ,Zoo Games  ,0.04m,0.03m,N/A,N/A,0.00m,04th May 10  
Sid Meier's Railroads!    ,PC,2K Games  ,Firaxis Games  ,0.04m,0.01m,0.03m,N/A,0.00m,17th Oct 06  
Himoutou! Umaru-Chan: Himoutou Ikusei Keikaku    ,PSV,FuRyu Corporation  ,FuRyu Corporation  ,0.04m,N/A,N/A,0.04m,N/A,03rd Dec 15  
Zoo Hospital    ,DS,Majesco  ,Torus Games  ,0.04m,0.03m,0.00m,N/A,0.00m,23rd Oct 07  
Rebel Raiders: Operation Nighthawk    ,PS2,XS Games  ,Kando Games  ,0.03m,0.02m,0.01m,N/A,0.00m,21st Mar 06  
Great Edo Blacksmith    ,PSV,Nippon Ichi Software  ,Nippon Ichi Software  ,0.03m,N/A,N/A,0.03m,N/A,27th Nov 14  
Zoo Vet: Endangered Animals    ,DS,Legacy Interactive  ,Legacy Interactive  ,0.03m,0.03m,N/A,N/A,0.00m,11th Nov 08  
Hayate no Gotoku! Ojousama Produce Daisakusen Boku Iro ni Somare! Oyashiki-Hen    ,DS,Konami  ,Konami  ,0.03m,N/A,N/A,0.03m,N/A,14th Mar 08  
DarkStar One    ,PC,CDV Software Entertainment  ,Ascaron Entertainment  ,0.03m,N/A,0.03m,N/A,0.00m,14th Aug 06  
Dream C Club Zero    ,X360,D3 Publisher  ,DreamXCreate  ,0.03m,N/A,N/A,0.03m,N/A,27th Jan 11  
Yumeiro Patissiere: My Sweets Cooking    ,DS,Konami  ,Konami  ,0.03m,N/A,N/A,0.03m,N/A,27th May 10  
Bus Simulator 16    ,PC,Astragon  ,stillalive studios  ,0.03m,N/A,0.03m,N/A,0.00m,24th May 17  
Tamagotchi no Doki Doki Dream Omisecchi    ,3DS,Namco Bandai Games  ,Bandai Namco Games  ,0.03m,N/A,N/A,0.03m,N/A,23rd May 13  
Railway Empire    ,XOne,Kalypso Media  ,Gaming Minds Studios  ,0.03m,0.03m,N/A,N/A,0.00m,30th Jan 18  
Cooking Mama 5    ,3DS,Office Create  ,Cooking Mama Limited  ,0.03m,N/A,N/A,0.03m,N/A,21st Nov 13  
Mame Goma: Honobo no Nikki    ,DS,TDK Core  ,TDK Core  ,0.03m,N/A,N/A,0.03m,0.00m,26th Jul 07  
Farming 2017 - The Simulation    ,PC,UIG Entertainment  ,UIG Entertainment  ,0.03m,N/A,0.03m,N/A,0.00m,19th Aug 16  
GunGriffon: Allied Strike    ,XB,Tecmo  ,Game Arts  ,0.03m,0.02m,0.01m,N/A,0.00m,14th Dec 04  
Sea Park Tycoon    ,DS,Destineer  ,Most Wanted Entertainment  ,0.03m,0.02m,0.01m,N/A,0.00m,13th Apr 10  
BeatMania IIDX 14 Gold    ,PS2,Konami  ,Konami  ,0.03m,N/A,N/A,0.03m,N/A,29th May 08  
Pure Farming 2018    ,XOne,Techland  ,Ice Flames  ,0.03m,0.03m,N/A,N/A,0.00m,13th Mar 18  
Railway Empire    ,PS4,Kalypso Media  ,Gaming Minds Studios  ,0.03m,0.02m,N/A,0.00m,0.01m,30th Jan 18  
Onna no Ko to Misshitsu ni Itara **shichau Kamoshirenai    ,3DS,D3Publisher  ,D3 Publisher  ,0.03m,N/A,N/A,0.03m,N/A,15th Mar 12  
Apache: Air Assault    ,PC,Activision  ,Gaijin Entertainment  ,0.03m,N/A,0.03m,N/A,0.00m,19th Nov 10  
The Sims 2: Glamour Life Stuff    ,PC,Electronic Arts  ,Maxis  ,0.03m,N/A,0.03m,N/A,0.01m,28th Aug 06  
My Pet Shop (JP sales)    ,DS,Taito  ,Taito Corporation  ,0.03m,N/A,N/A,0.03m,N/A,09th Mar 09  
Toy Shop    ,DS,Majesco  ,"Seed Studios, Lda  ",0.03m,0.03m,0.00m,N/A,0.00m,29th Apr 08  
Gokujou!! Mecha Mote Iinchou: MM My Best Friend!    ,DS,Konami  ,Konami  ,0.03m,N/A,N/A,0.03m,N/A,25th Nov 10  
Winning Post 8 2016    ,PS4,Tecmo Koei  ,Koei Tecmo Games  ,0.03m,N/A,N/A,0.03m,N/A,31st Mar 16  
Blazing Angels: Squadrons of WWII    ,PC,Ubisoft  ,Ubisoft Romania  ,0.03m,0.03m,0.00m,N/A,0.00m,28th Mar 06  
Train Sim World    ,XOne,Maximum Games  ,Dovetail Games  ,0.03m,0.03m,N/A,N/A,0.00m,24th Jul 18  
Emergency! Disaster Rescue Squad    ,DS,Destineer  ,Sixteen Tons Entertainment  ,0.03m,0.03m,N/A,N/A,0.00m,07th Apr 09  
Rugby Union Team Manager 2017    ,PC,Alternative Software  ,Alternative Software  ,0.03m,N/A,0.03m,N/A,0.00m,25th Nov 16  
Alter Ego    ,PC,Activision  ,Activision  ,0.03m,N/A,0.03m,N/A,0.00m,01st Jan 86  
BeatMania IIDX 13: DistorteD    ,PS2,Konami  ,Konami  ,0.03m,N/A,N/A,0.03m,N/A,30th Aug 07  
S.L.A.I.: Steel Lancer Arena International    ,PS2,Konami  ,Genki  ,0.03m,0.01m,0.01m,N/A,0.00m,21st Sep 05  
Armored Core SL: Silent Line Portable    ,PSP,From Software  ,From Software  ,0.03m,N/A,N/A,0.03m,N/A,19th Nov 09  
Teddy Together    ,3DS,Nintendo  ,Arika  ,0.03m,N/A,0.03m,N/A,0.00m,01st Jul 16  
The IdolM@ster: Gravure For You! Vol. 5    ,PS3,Namco Bandai Games  ,Namco Bandai Games  ,0.03m,N/A,N/A,0.03m,N/A,23rd Feb 12  
Lock On: Modern Air Combat    ,PC,Ubisoft  ,Eagle Dynamics  ,0.03m,N/A,0.03m,N/A,0.00m,24th Nov 03  
Take On Helicopters    ,PC,Unknown  ,Bohemia Interactive  ,0.03m,N/A,0.03m,N/A,0.00m,27th Oct 11  
Armored Core: Last Raven Portable    ,PSP,From Software  ,From Software  ,0.03m,N/A,N/A,0.03m,N/A,04th Mar 10  
BeatMania IIDX 15: DJ Troopers    ,PS2,Konami  ,Konami  ,0.03m,N/A,N/A,0.03m,N/A,18th Dec 08  
Guitar Freaks V & DrumMania V    ,PS2,Konami  ,Konami  ,0.03m,N/A,N/A,0.03m,N/A,16th Mar 06  
World of Zoo    ,PC,THQ  ,Blue Fang Games  ,0.03m,N/A,0.02m,N/A,0.01m,26th Oct 09  
Girls Only    ,DS,O-Games  ,Most Wanted Entertainment  ,0.03m,0.03m,0.00m,N/A,0.00m,19th Oct 10  
Fireblade    ,GC,Midway Games  ,Kuju Entertainment  ,0.03m,0.02m,0.01m,N/A,0.00m,29th Dec 02  
Stardew Valley    ,XOne,505 Games  ,ConcernedApe  ,0.03m,0.02m,N/A,N/A,0.00m,11th Apr 17  
The IdolM@ster: Gravure For You! Vol. 6    ,PS3,Bandai Namco Games  ,Namco Bandai Games  ,0.03m,N/A,N/A,0.03m,N/A,29th Mar 12  
Dream Club Zero Portable    ,PSV,D3 Publisher  ,D3  ,0.03m,N/A,N/A,0.03m,N/A,17th Dec 11  
MechAssault: Phantom War    ,DS,Majesco  ,Backbone Entertainment  ,0.03m,0.03m,0.00m,N/A,0.00m,12th Sep 06  
Bridge Constructor Portal    ,PS4,Nighthawk Interactive  ,ClockStoneSoftware  ,0.03m,0.02m,N/A,N/A,0.01m,28th Aug 18  
Little Bears    ,DS,Zoo Games  ,B-Alive  ,0.03m,0.03m,N/A,N/A,0.00m,24th Aug 10  
Warship Gunner 2    ,PS2,KOEI  ,Micro Cabin  ,0.03m,0.01m,0.01m,N/A,0.00m,21st Mar 06  
MySims    ,PC,Electronic Arts  ,EA Redwood Shores  ,0.03m,N/A,0.02m,N/A,0.00m,28th Oct 08  
DrumMania 7th Mix     ,PS2,Konami  ,Konami  ,0.03m,N/A,N/A,0.03m,N/A,30th Aug 02  
SimCity    ,PC,Maxis  ,Maxis  ,0.03m,N/A,0.02m,N/A,0.00m,01st Jan 89  
My Ballet Studio    ,Wii,505 Games  ,Del  ,0.03m,0.02m,0.00m,N/A,0.00m,17th Nov 09  
Air Missions: Hind    ,PS4,Soedesco  ,3Division  ,0.03m,0.02m,N/A,N/A,0.00m,09th Oct 18  
AniMates!    ,DS,DreamCatcher Interactive  ,DK Games  ,0.03m,0.02m,N/A,N/A,0.00m,17th Sep 07  
Pop Cutie! Street Fashion Simulation (JP sales)    ,DS,KOEI  ,Koei  ,0.03m,N/A,N/A,0.03m,N/A,24th Apr 08  
Imagine: Sweet 16    ,DS,Ubisoft  ,Longtail Studios  ,0.03m,0.02m,N/A,N/A,0.00m,02nd Mar 10  
Monster Mayhem: Build and Battle    ,Wii,Crave Entertainment  ,Brain Toys  ,0.03m,0.02m,N/A,N/A,0.00m,15th Sep 09  
Pop'n Music 13 Carnival    ,PS2,Konami  ,Konami  ,0.03m,N/A,N/A,0.03m,N/A,28th Sep 06  
Ocean Commander    ,Wii,Valcon Games  ,Cyber Planet Interactive  ,0.03m,0.02m,N/A,N/A,0.00m,31st Mar 09  
My Animal Centre    ,Wii,Deep Silver  ,Braingame  ,0.03m,N/A,0.02m,N/A,0.00m,13th Mar 09  
A Ressha de Gyoukou 2001    ,PS2,ArtDink  ,ArtDink  ,0.03m,N/A,N/A,0.03m,N/A,08th Mar 01  
Air Conflicts: Secret Wars    ,PC,bitComposer Games  ,Games Farm  ,0.03m,N/A,0.02m,N/A,0.00m,30th Aug 11  
The Sims 2: Bon Voyage    ,PC,Electronic Arts  ,Maxis  ,0.03m,0.01m,0.01m,N/A,0.00m,04th Sep 07  
Combat Wings: The Great Battles of WWII    ,Wii,City Interactive  ,City Interactive  ,0.03m,0.02m,0.00m,N/A,N/A,N/A  
Petz: Catz Playground    ,DS,Ubisoft  ,Ubisoft Nagoya  ,0.03m,0.02m,N/A,N/A,0.00m,26th Oct 10  
Shinseiki Evangelion Ayanami Ikusei Keikaku DS with Asuka Hokan Keikaku    ,DS,Broccoli  ,Broccoli  ,0.03m,N/A,N/A,0.03m,N/A,28th Aug 08  
Monster Mayhem: Build and Battle    ,DS,Crave Entertainment  ,Brain Toys  ,0.03m,0.02m,N/A,N/A,0.00m,11th Aug 09  
Petz: Dolphinz Encounter    ,DS,Ubisoft  ,Magic Pockets  ,0.03m,0.01m,0.01m,N/A,0.00m,27th Oct 09  
X3: Terran Conflict     ,PC,Atari  ,Egosoft  ,0.03m,N/A,0.02m,N/A,0.00m,31st Mar 09  
Viva Pinata    ,PC,Microsoft Game Studios  ,Rare Ltd.  ,0.02m,N/A,0.02m,N/A,0.00m,06th Nov 07  
Let's Play Garden    ,Wii,Deep Silver  ,Deep Silver  ,0.02m,0.02m,N/A,N/A,0.00m,08th Jun 10  
The Idolmaster: Gravure For You! Vol.7    ,PS3,Namco Bandai Games  ,Namco Bandai Games  ,0.02m,N/A,N/A,0.02m,N/A,26th Apr 12  
Pop'n Music 12 Iroha    ,PS2,Konami  ,Konami  ,0.02m,N/A,N/A,0.02m,N/A,02nd Mar 06  
BeatMania IIDX 11: IIDX Red     ,PS2,Konami  ,Konami  ,0.02m,N/A,N/A,0.02m,N/A,18th May 06  
Steel Battalion: Line of Contact    ,XB,Capcom  ,"Capcom Production Studio 4 / Nude Maker Co., Ltd.  ",0.02m,0.02m,0.01m,N/A,0.00m,27th Feb 04  
Pony Luv    ,DS,Aspyr  ,Gogii Games  ,0.02m,0.02m,0.00m,N/A,0.00m,07th Jul 08  
Jurassic Park: Operation Genesis    ,PC,VU Games  ,Blue Tongue  ,0.02m,N/A,0.02m,N/A,0.00m,10th Mar 03  
Kuusen II    ,PS2,Kadokawa Shoten  ,ESP  ,0.02m,N/A,N/A,0.02m,N/A,11th Feb 04  
IL-2 Sturmovik: Forgotten Battles    ,PC,Ubisoft  ,1C: Maddox Games  ,0.02m,N/A,0.02m,N/A,0.00m,02nd Mar 03  
Supermodel Makeover by Lauren Luke    ,DS,Avanquest  ,Avanquest Software  ,0.02m,N/A,0.02m,N/A,0.00m,18th Dec 09  
Motto! SoniComi    ,PS3,Kadokawa Games  ,Kadokawa Games  ,0.02m,N/A,N/A,0.02m,N/A,20th Mar 14  
Cities XL 2011    ,PC,Focus Home Interactive  ,Monte Cristo Multimedia  ,0.02m,N/A,0.02m,N/A,0.00m,14th Oct 10  
Sousaku Alice to Oujisama!    ,3DS,Happinet  ,Happinet  ,0.02m,N/A,N/A,0.02m,N/A,26th Nov 15  
Let's Play Flight Attendant    ,DS,Deep Silver  ,Zig Zag  ,0.02m,0.02m,N/A,N/A,0.00m,30th Mar 10  
Falcon 4.0: Allied Force    ,PC,Graphsim Entertainment   ,Lead Pursuit  ,0.02m,N/A,0.02m,N/A,0.00m,28th Jun 05  
Prison Architect    ,XOne,Introversion Software  ,Introversion Software  ,0.02m,0.02m,N/A,N/A,0.00m,28th Jun 16  
SimCity Societies    ,PC,Electronic Arts  ,Tilted Mill Entertainment  ,0.02m,N/A,0.02m,N/A,0.00m,13th Nov 07  
Freedom Wings    ,DS,Natsume  ,BELUGA Computer Inc.  ,0.02m,0.02m,0.00m,N/A,0.00m,21st Aug 06  
Discovery Kids: Snake Safari    ,DS,505 Games  ,505 Games  ,0.02m,0.02m,N/A,N/A,0.00m,08th Jun 10  
The IdolM@ster: Gravure For You! Vol. 9    ,PS3,Namco Bandai Games  ,Namco Bandai Games  ,0.02m,N/A,N/A,0.02m,N/A,28th Jun 12  
Neo Atlas 1469    ,PSV,ArtDink  ,ArtDink  ,0.02m,N/A,N/A,0.02m,N/A,27th Oct 16  
The Sims: Complete Collection    ,PC,Electronic Arts  ,Maxis  ,0.02m,0.01m,0.01m,N/A,0.00m,02nd Nov 05  
World Neverland 2in1 Portable: Olerud Kingdom & Republic of Pluto    ,PSP,fonfun  ,fonfun Corporation  ,0.02m,N/A,N/A,0.02m,N/A,26th Jun 08  
Cats Together    ,NS,Bandai Namco Games  ,Bandai Namco Games  ,0.02m,N/A,N/A,0.02m,N/A,01st Nov 18  
Cats Together    ,3DS,Bandai Namco Games  ,Bandai Namco Games  ,0.02m,N/A,N/A,0.02m,N/A,21st Nov 18  
Livly Garden    ,DS,Marvelous Interactive  ,Marvelous Interactive  ,0.02m,N/A,N/A,0.02m,N/A,28th Jan 10  
Cities in Motion Collection    ,PC,Paradox Interactive   ,Paradox Interactive  ,0.02m,N/A,0.02m,N/A,0.00m,22nd Nov 11  
Gal Gun    ,PS3,Alchemist  ,Alchemist  ,0.02m,N/A,N/A,0.02m,N/A,23rd Feb 12  
Dance Dance Revolution Extra Mix    ,PS,Konami  ,KCET  ,0.02m,N/A,N/A,0.02m,0.00m,07th Jun 01  
Kawaii Koinu DS 3    ,DS,MTO  ,MTO  ,0.02m,N/A,N/A,0.02m,N/A,18th Mar 10  
Mushishi: Amefuru Sato    ,DS,Marvelous Interactive  ,Tenky  ,0.02m,N/A,N/A,0.02m,N/A,31st Jan 08  
Guitar Freaks V2 & DrumMania V2    ,PS2,Konami  ,Konami  ,0.02m,N/A,N/A,0.02m,N/A,22nd Nov 06  
The Sims 2: Happy Holiday Stuff    ,PC,Electronic Arts  ,Maxis  ,0.02m,0.01m,0.01m,N/A,0.00m,08th Nov 06  
B-17: Fortress in the Sky    ,DS,DSI Games  ,Zoo Digital Publishing  ,0.02m,0.02m,0.00m,N/A,0.00m,19th Jun 07  
Warship Gunner 2 Portable    ,PSP,KOEI  ,Micro Cabin  ,0.02m,N/A,N/A,0.02m,N/A,12th Nov 09  
Gal Gun 2    ,NS,PQube  ,Inti Creates  ,0.02m,0.01m,N/A,0.01m,0.00m,24th Apr 18  
Airport Simulator    ,PC,Unknown  ,Just Sims  ,0.02m,N/A,0.02m,N/A,0.00m,19th Aug 11  
Professional Farmer 2016    ,PS4,Namco Bandai Games  ,UIG Entertainment  ,0.02m,N/A,0.02m,N/A,0.00m,20th Nov 15  
Mary King's Riding School    ,DS,Ghostlight  ,Coyote Console  ,0.02m,N/A,0.02m,N/A,0.00m,29th Aug 08  
Littlest Pet Shop    ,PC,Electronic Arts  ,EA Salt Lake  ,0.02m,N/A,0.02m,N/A,0.00m,20th Oct 08  
Sotsugyou II: Neo Generation Special    ,3DO,Imageworks  ,Shar Rock  ,0.02m,N/A,N/A,0.02m,N/A,22nd Nov 95  
X-Plane 10 Global    ,PC,Aerosoft  ,Laminar Research  ,0.02m,N/A,0.02m,N/A,0.00m,13th Oct 13  
Dreamer Series: Horse Trainer    ,DS,DreamCatcher Interactive  ,DreamCatcher Interactive  ,0.02m,0.02m,N/A,N/A,0.00m,16th Dec 08  
The Conveni 4    ,PS2,Hamster Corporation  ,Hamster Corporation  ,0.02m,N/A,N/A,0.02m,N/A,27th Apr 06  
Germany's Next Topmodel 2011    ,Wii,7G//AMES  ,SevenOne Intermedia GmbH  ,0.02m,N/A,0.02m,N/A,0.00m,18th Mar 11  
The Sims 2: Family Fun Stuff    ,PC,Electronic Arts  ,Maxis Software  ,0.02m,0.00m,0.01m,N/A,0.00m,11th Apr 06  
Guitar Freaks V3 & DrumMania V3    ,PS2,Konami  ,Konami  ,0.02m,N/A,N/A,0.02m,N/A,04th Oct 07  
Guitar Freaks & DrumMania: Masterpiece Gold    ,PS2,Konami  ,Konami  ,0.02m,N/A,N/A,0.02m,N/A,08th Mar 07  
Tropico 5    ,XOne,Kalypso Media  ,Haemimont Games  ,0.02m,0.02m,N/A,N/A,0.00m,24th May 16  
Densha de Go! Tokubetsu-hen: Fukkatsu Shouwa no Yamatesen    ,DS,Square Enix  ,Taito Corporation  ,0.02m,N/A,N/A,0.02m,N/A,22nd Jul 10  
Mary King's Riding School 2    ,Wii,Midas Interactive Entertainment  ,Midas Interactive Entertainment  ,0.02m,N/A,0.02m,N/A,0.00m,11th Sep 09  
This Is The Police    ,PS4,THQ Nordic  ,Weappy Studio  ,0.02m,0.01m,N/A,N/A,0.00m,22nd Mar 17  
Heroes of the Pacific    ,PC,Ubisoft  ,IR Gurus Interactive  ,0.02m,N/A,0.02m,N/A,0.00m,25th Oct 05  
Combat Flight Simulator 3: Battle for Europe    ,PC,Microsoft Game Studios  ,Microsoft Game Studios  ,0.02m,0.01m,0.01m,N/A,0.00m,25th Oct 02  
Kabushiki Baibai Trainer: Kabutore! Next    ,DS,Konami  ,Kojima Productions  ,0.02m,N/A,N/A,0.02m,N/A,29th Nov 07  
A-Train Exp.     ,PS4,ArtDink  ,ArtDink  ,0.02m,N/A,N/A,0.02m,N/A,21st Dec 17  
Project Highrise: Architect's Edition    ,PS4,Kalypso Media  ,SomaSim  ,0.02m,0.01m,N/A,N/A,0.00m,13th Nov 18  
Winning Post 8 2016    ,PS3,Tecmo Koei  ,Koei Tecmo Games  ,0.02m,N/A,N/A,0.02m,N/A,31st Mar 16  
My Ballet Studio    ,DS,505 Games  ,Arc System Works  ,0.02m,0.01m,0.00m,N/A,0.00m,17th Nov 09  
Fernbus Simulator    ,PC,Aerosoft  ,TML Studios  ,0.02m,N/A,0.02m,N/A,0.00m,25th Aug 16  
Emergency 2012    ,DS,Rondomedia  ,Quadriga Games  ,0.02m,N/A,0.01m,N/A,0.00m,24th Nov 10  
Densha de Go! Shinkansen EX: Sanyou Shinkansen-hen    ,Wii,Taito  ,Taito Corporation  ,0.02m,N/A,N/A,0.02m,N/A,01st Mar 07  
Project Highrise: Architect's Edition    ,NS,Kalypso Media  ,SomaSim  ,0.02m,0.01m,N/A,N/A,0.00m,13th Nov 18  
Airline Tycoon    ,PC,Monte Christo Multimedia  ,Spellbound Entertainment  ,0.02m,N/A,0.01m,N/A,0.00m,22nd Jan 01  
Winning Post 8 2016    ,PSV,Tecmo Koei  ,Koei Tecmo Games  ,0.02m,N/A,N/A,0.02m,N/A,31st Mar 16  
Dream C Club: GoGo.    ,PS3,D3Publisher  ,D3 Publisher  ,0.02m,N/A,N/A,0.02m,N/A,10th Apr 14  
Tour de France 2018    ,PS4,Focus Home Interactive  ,Cyanide Studio  ,0.02m,N/A,0.01m,N/A,0.00m,28th Jun 18  
The Sims 4: Luxury Party Stuff    ,PC,Electronic Arts  ,The Sims Studio  ,0.02m,N/A,0.02m,N/A,0.00m,19th May 15  
Jet Impulse    ,DS,Unknown  ,Nintendo  ,0.02m,N/A,N/A,0.02m,N/A,N/A  
Portable Island: Tenohira Resort    ,PSP,Namco Bandai  ,Bandai Namco Games  ,0.02m,N/A,N/A,0.02m,N/A,20th Jul 06  
Star Trek: Legacy    ,PC,Bethesda Softworks  ,Mad Doc Software  ,0.02m,N/A,0.01m,N/A,0.00m,05th Dec 06  
Le Tour de France 2017    ,XOne,Focus Home Interactive  ,Cyanide Studio  ,0.02m,N/A,0.01m,N/A,0.00m,15th Jun 17  
Iron Soldier 3    ,PS,Vatical Entertainment  ,Eclipse Software  ,0.02m,0.01m,0.01m,N/A,0.00m,20th Jun 00  
Oyaku de Asoberu DS Ehon: Ukkari Penelope    ,DS,Tecmo  ,Tecmo  ,0.02m,N/A,N/A,0.02m,N/A,24th Apr 08  
Rapala Fishing Pro Series    ,NS,GameMill Entertainment  ,"Concrete Software, Inc.  ",0.02m,0.01m,N/A,N/A,0.00m,16th Oct 18  
Germany's Next Topmodel 2011    ,DS,7G//AMES  ,SevenOne Intermedia GmbH  ,0.02m,N/A,0.01m,N/A,0.00m,18th Mar 11  
I Love Horses: Rider's Paradise    ,Wii,Destineer  ,Destineer  ,0.02m,0.01m,N/A,N/A,0.00m,30th Nov 10  
Yume Neko DS    ,DS,Sega  ,Sega  ,0.02m,N/A,N/A,0.02m,N/A,24th Apr 08  
Motorsport Manager (2017)    ,PC,Sega  ,Playsport Games  ,0.02m,N/A,0.01m,N/A,0.00m,27th Mar 17  
Legoland    ,PC,LEGO Media  ,Krisalis Software  ,0.01m,N/A,0.01m,N/A,0.00m,18th Apr 99  
Rise of Flight: Iron Cross Edition    ,PC,Unknown  ,777 Studios  ,0.01m,0.01m,0.00m,N/A,0.00m,07th Jul 10  
LifeSigns: Surgical Unit    ,DS,DreamCatcher Interactive  ,Spike  ,0.01m,0.01m,0.01m,N/A,0.00m,06th Nov 07  
Ship Simulator 2008    ,PC,Lighthouse Interactive  ,VSTEP  ,0.01m,N/A,0.01m,N/A,0.00m,21st Jan 08  
Farming Simulator 15 Expansion Pack    ,PC,Focus Home Interactive  ,Giants Software  ,0.01m,N/A,0.01m,N/A,0.00m,29th Oct 15  
Pippa Funnell 2: Farm Adventures    ,DS,Ubisoft  ,DTP Entertainment  ,0.01m,N/A,0.01m,N/A,0.00m,12th Oct 07  
Monster Rancher Advance 2    ,GBA,Tecmo  ,Tecmo / Graphic Research  ,0.01m,0.01m,0.00m,N/A,0.00m,17th Nov 02  
Digger Simulator    ,PC,Excalibur Publishing Limited  ,Astragon  ,0.01m,N/A,0.01m,N/A,0.00m,19th Aug 11  
Pet Shop Monogatari DS 2    ,DS,Taito  ,Taito Corporation  ,0.01m,N/A,N/A,0.01m,N/A,01st Apr 10  
Minna no Conveni    ,DS,Taito  ,Taito Corporation  ,0.01m,N/A,N/A,0.01m,N/A,10th Feb 10  
My Little Baby    ,DS,CDV Software Entertainment  ,Raylight Studios  ,0.01m,N/A,0.01m,N/A,0.00m,21st Nov 08  
Shepherd's Crossing    ,PSP,Graffiti  ,Success  ,0.01m,0.00m,N/A,0.01m,0.00m,11th May 10  
A-Train 3D: City Simulator Neo    ,3DS,ArtDink  ,ArtDink  ,0.01m,N/A,N/A,0.01m,N/A,01st Dec 16  
IL-2 Sturmovik    ,PC,Ubisoft  ,1C Maddox Games  ,0.01m,N/A,0.01m,N/A,0.00m,18th Nov 01  
Goat Simulator: The Bundle    ,XOne,Koch Media  ,Coffee Stain Studios  ,0.01m,N/A,0.01m,N/A,0.00m,04th Mar 16  
Gokuhou!! Mecha Mote Iinchou: Girls Motekawa Box    ,DS,Konami  ,Konami  ,0.01m,N/A,N/A,0.01m,N/A,30th Jul 09  
Project Highrise: Architect's Edition    ,XOne,Kalypso Media  ,SomaSim  ,0.01m,0.01m,N/A,N/A,0.00m,13th Nov 18  
Rail Simulator    ,PC,Electronic Arts  ,Kuju Entertainment  ,0.01m,N/A,0.01m,N/A,0.00m,16th Jan 08  
Cities: Skylines Snowfall    ,PC,Paradox Development  ,Colossal Order  ,0.01m,N/A,0.01m,N/A,0.00m,18th Feb 16  
Hotel Giant DS    ,DS,Nobilis  ,Enlight Software  ,0.01m,N/A,0.01m,N/A,0.00m,28th Nov 08  
Jambo! Safari Animal Rescue    ,DS,Sega  ,Full Fat  ,0.01m,0.01m,0.00m,N/A,0.00m,19th Jan 10  
Fashionable Puppy: Oshare na Koinu DS    ,DS,MTO  ,MTO  ,0.01m,N/A,N/A,0.01m,N/A,18th Oct 07  
Farming Simulator 2014    ,PSV,Focus Home Interactive  ,Giants Software  ,0.01m,0.01m,0.00m,N/A,0.00m,24th Jun 14  
Railfan    ,PS3,Ongakukan  ,Ongakukan  ,0.01m,N/A,N/A,0.01m,N/A,21st Dec 06  
